url,price_in_rp,title,address,district,city,property_type,land_size_m2,building_size_m2,bedrooms,bathrooms,carports
https://www.rumah123.com/properti/semarang-semarang-barat/dijual-rumah-di-cluster-taman-kayangan-bsb-mijen-all-in-5-juta-hos41449614/,473000000.0,Dijual Rumah di Cluster Taman Kayangan Bsb Mijen | All In 5 Juta By Prabowo Siswanto Property,"Semarang Barat, Semarang",Semarang Barat,Semarang,rumah,72.0,36.0,2.0,1.0,2.0
https://www.rumah123.com/properti/semarang-semarang-barat/rumah-di-candi-kalasan-semarang-si-me-6347-hos41065578/,2000000000.0,"Rumah di Candi Kalasan , Semarang Si Me 6347","Semarang Barat, Semarang",Semarang Barat,Semarang,rumah,288.0,350.0,4.0,2.0,4.0
https://www.rumah123.com/properti/semarang-semarang-tengah/rumah-di-jl-taman-seteran-vn0201-hos41067669/,2000000000.0,Rumah di Jl. Taman Seteran (Vn0201),"Semarang Tengah, Semarang",Semarang Tengah,Semarang,rumah,100.0,100.0,3.0,1.0,
https://www.rumah123.com/properti/semarang-semarang-barat/rumah-di-daerah-borobudur-manyaran-semarang-me-8024-hos41067286/,450000000.0,"Rumah di Daerah Borobudur Manyaran , Semarang ( Me 8024 )","Semarang Barat, Semarang",Semarang Barat,Semarang,rumah,74.0,42.0,2.0,1.0,1.0
https://www.rumah123.com/properti/semarang-semarang-barat/rumah-semarang-indah-semarang-de-7775-hos41227042/,1400000000.0,"Rumah Semarang Indah , Semarang ( De 7775)","Semarang Barat, Semarang",Semarang Barat,Semarang,rumah,240.0,220.0,3.0,2.0,4.0
https://www.rumah123.com/properti/semarang-semarang-tengah/rumah-mewah-full-furnished-tengah-kota-semarang-semenit-ke-simpanglima-hos17991484/,9500000000.0,Rumah Mewah Full Furnished Tengah Kota Semarang Semenit Ke Simpanglima,"Semarang Tengah, Semarang",Semarang Tengah,Semarang,rumah,297.0,550.0,4.0,3.0,2.0
https://www.rumah123.com/properti/semarang-bsb-city/rumah-di-aurora-terrace-bsb-village-semarang-ls-7993-hos41067080/,780000000.0,"Rumah di Aurora Terrace Bsb Village , Semarang ( Ls 7993 )","BSB City, Semarang",BSB City,Semarang,rumah,135.0,52.0,2.0,1.0,
https://www.rumah123.com/properti/semarang-jangli/dijual-rumah-di-jangli-semarang-hos39329696/,825000000.0,Dijual Rumah Di Jangli Semarang,"Jangli, Semarang",Jangli,Semarang,rumah,90.0,135.0,3.0,2.0,1.0
https://www.rumah123.com/properti/semarang-semarang-barat/rumah-kawasan-elit-di-graha-padma-semarang-hos41162203/,3900000000.0,Rumah Kawasan Elit di Graha Padma Semarang,"Semarang Barat, Semarang",Semarang Barat,Semarang,rumah,300.0,180.0,4.0,3.0,2.0
https://www.rumah123.com/properti/semarang-semarang-barat/rumah-mewah-2-lantai-semi-furnished-di-bukit-wahid-semarang-hos39916040/,6900000000.0,Rumah mewah 2 lantai semi furnished di Bukit Wahid Semarang,"Semarang Barat, Semarang",Semarang Barat,Semarang,rumah,542.0,335.0,5.0,4.0,2.0
https://www.rumah123.com/properti/surakarta-laweyan/rumah-bagus-call-08132912xxxx-di-kerten-laweyan-solo-hos41191327/,875000000.0,Rumah Bagus Call 0813xxxxxxxx di Kerten Laweyan Solo,"Laweyan, Surakarta",Laweyan,Surakarta,rumah,80.0,60.0,2.0,2.0,1.0
https://www.rumah123.com/properti/semarang-semarang-tengah/rumah-di-daerah-karang-wulan-semarang-tt-si-vn-8352-hos41068036/,3000000000.0,"Rumah di Daerah Karang Wulan , Semarang ( Tt Si Vn 8352 )","Semarang Tengah, Semarang",Semarang Tengah,Semarang,rumah,299.0,209.0,2.0,1.0,
https://www.rumah123.com/properti/surakarta-jebres/rumah-dijual-solo-di-mojosongo-jebres-surakarta-hos41191322/,500000000.0,Rumah Dijual Solo di Mojosongo Jebres Surakarta,"Jebres, Surakarta",Jebres,Surakarta,rumah,123.0,200.0,9.0,4.0,
https://www.rumah123.com/properti/sukoharjo-grogol/rumah-hook-bagus-idaman-keluarga-di-lokasi-premium-solo-baru-hos41199217/,4500000000.0,Rumah Hook Bagus Idaman Keluarga di Lokasi Premium Solo Baru,"Grogol, Sukoharjo",Grogol,Sukoharjo,rumah,269.0,295.0,5.0,4.0,3.0
https://www.rumah123.com/properti/semarang-banyumanik/rumah-mewah-dan-besar-di-sawunggaling-banyumanik-hos41134357/,5300000000.0,Rumah Mewah dan Besar di Sawunggaling Banyumanik,"Banyumanik, Semarang",Banyumanik,Semarang,rumah,300.0,600.0,5.0,5.0,3.0
https://www.rumah123.com/properti/semarang-ungaran-timur/hunian-nyaman-2kt-di-cluster-beji-akses-tol-mudah-hos41522020/,404000000.0,"Hunian Nyaman 2Kt di Cluster Beji, Akses Tol Mudah","Ungaran Timur, Semarang",Ungaran Timur,Semarang,rumah,64.0,40.0,2.0,1.0,1.0
https://www.rumah123.com/properti/solo-kartosuro/rumah-bagus-di-kartosuro-perum-safira-residence-solo-hos41547588/,1200000000.0,Rumah Bagus di Kartosuro Perum Safira Residence Solo,"Kartosuro, Solo",Kartosuro,Solo,rumah,121.0,60.0,2.0,1.0,1.0
https://www.rumah123.com/properti/semarang-pleburan/rumah-semi-furnish-di-pleburansingosari-semarang-hos40653661/,7500000000.0,"Rumah Semi Furnish di Pleburan, Tengah Kota Semarang","Semarang Tengah, Semarang",Semarang Tengah,Semarang,rumah,349.0,320.0,5.0,5.0,1.0
https://www.rumah123.com/properti/semarang-bsb-city/rumah-2-lantai-di-di-ivy-park-bsb-semarang-barat-hos41384239/,2700000000.0,Rumah 2 Lantai di di Ivy Park Bsb Semarang Barat,"BSB City, Semarang",BSB City,Semarang,rumah,200.0,150.0,5.0,5.0,1.0
https://www.rumah123.com/properti/semarang-jatingaleh/rumah-hook-di-perumahan-cluster-semi-furnish-dan-siap-dihuni-lokasi-jatingaleh-semarang-hos39026336/,850000000.0,"Rumah Hook di Perumahan Cluster, Semi Furnish dan Siap Dihuni , Lokasi Jatingaleh - Semarang","Jatingaleh, Semarang",Jatingaleh,Semarang,rumah,64.0,128.0,3.0,2.0,
https://www.rumah123.com/properti/solo-solo-baru/rumah-mewah-di-solo-baru-dekat-pakuwon-mall-hos41323801/,7500000000.0,Rumah Mewah di Solo Baru Dekat Pakuwon Mall,"Solo Baru, Solo",Solo Baru,Solo,rumah,240.0,300.0,7.0,5.0,4.0
https://www.rumah123.com/properti/solo-banjarsari/rumah-cluster-tengah-kota-di-gilingan-banjarsari-solo-hos41322998/,1400000000.0,Rumah Cluster Tengah Kota di Gilingan Banjarsari Solo,"Banjarsari, Solo",Banjarsari,Solo,rumah,116.0,180.0,,,
https://www.rumah123.com/properti/solo-jaten/rumah-mewah-dekat-kampus-uns-dan-rs-moewardi-solo-di-ngringo-jaten-hos41191034/,2700000000.0,Rumah Mewah Dekat Kampus Uns dan Rs Moewardi Solo di Ngringo Jaten,"Jaten, Solo",Jaten,Solo,rumah,252.0,375.0,5.0,4.0,4.0
https://www.rumah123.com/properti/semarang-ngaliyan/rumah-di-perum-graha-beringin-mas-ngaliyan-semarang-de-7468-hos41227038/,450000000.0,"Rumah di Perum Graha Beringin Mas , Ngaliyan Semarang ( De 7468 )","Ngaliyan, Semarang",Ngaliyan,Semarang,rumah,96.0,96.0,2.0,2.0,
https://www.rumah123.com/properti/solo-nusukan/rumah-dijual-solo-di-nusukan-banjarsari-surakarta-hos40984266/,900000000.0,Rumah Dijual Solo di Nusukan Banjarsari Surakarta,"Nusukan, Solo",Nusukan,Solo,rumah,165.0,200.0,5.0,3.0,1.0
https://www.rumah123.com/properti/semarang-bsb-city/jual-cepat-rumah-baru-victoria-highland-citraland-bsb-hos40944863/,1200000000.0,Jual Cepat Rumah Baru Victoria Highland Citraland Bsb,"BSB City, Semarang",BSB City,Semarang,rumah,120.0,58.0,2.0,1.0,1.0
https://www.rumah123.com/properti/semarang-banyumanik/rumah-mewah-di-citrasun-garden-ada-swimming-poll-hos39088506/,21000000000.0,Rumah Mewah di Citrasun Garden Ada Swimming Poll,"Banyumanik, Semarang",Banyumanik,Semarang,rumah,1046.0,1100.0,5.0,6.0,6.0
https://www.rumah123.com/properti/semarang-semarang-selatan/murah-pake-banget-rumah-dr-wahidin-loh-50-persen-di-bawah-njop-hos40519097/,2500000000.0,Murah Pake Banget Rumah Dr. Wahidin Loh! 50 Persen di Bawah NJOP!,"Semarang Selatan, Semarang",Semarang Selatan,Semarang,rumah,202.0,50.0,1.0,1.0,1.0
https://www.rumah123.com/properti/semarang-ungaran-barat/rumah-strategis-full-furnished-di-ungaran-barat-hos39531536/,6500000000.0,Rumah Strategis Full Furnished di Ungaran Barat,"Ungaran Barat, Semarang",Ungaran Barat,Semarang,rumah,685.0,400.0,6.0,7.0,2.0
https://www.rumah123.com/properti/semarang-bsb-city/rumah-mewahdi-puri-arga-golf-bsb-city-semarang-hos41518645/,27500000000.0,Rumah Mewahdi Puri Arga Golf Bsb City Semarang,"BSB City, Semarang",BSB City,Semarang,rumah,1357.0,1100.0,6.0,6.0,4.0
https://www.rumah123.com/properti/semarang-bsb-city/rumah-mewah-di-puri-arga-golf-bsb-semarang-1-menit-ke-uptownmall-hos41518027/,21000000000.0,Rumah Mewah di Puri Arga Golf Bsb Semarang 1 Menit ke Uptownmall,"BSB City, Semarang",BSB City,Semarang,rumah,600.0,900.0,4.0,6.0,4.0
https://www.rumah123.com/properti/semarang-semarang-tengah/bagus-dekat-rs-telogorejo-dan-simpang-lima-semarang-bagus-shm-hos40164688/,17000000000.0,Bagus ! Dekat Rs Telogorejo dan Simpang Lima Semarang ! Bagus SHM,"Semarang Tengah, Semarang",Semarang Tengah,Semarang,rumah,359.0,600.0,5.0,7.0,4.0
https://www.rumah123.com/properti/semarang-ngaliyan/rumah-di-anggabaya-homes-ngaliyan-semarang-me-7670-hos41067305/,662000000.0,"Rumah di Anggabaya Homes , Ngaliyan Semarang ( Me 7670 )","Ngaliyan, Semarang",Ngaliyan,Semarang,rumah,134.0,42.0,2.0,1.0,1.0
https://www.rumah123.com/properti/tegal-slawi/rumah-300-juta-di-slawi-hos41183227/,385000000.0,Rumah 300 Juta di Slawi,"Slawi, Tegal",Slawi,Tegal,rumah,100.0,40.0,2.0,1.0,1.0
https://www.rumah123.com/properti/solo-kartosuro/rumah-dijjal-cepat-lokasi-di-kartosuro-solo-sukoharjo-hos41190936/,3500000000.0,Rumah Dijual Kartosuro Lokasi di Kartosuro Solo Sukoharjo,"Kartosuro, Solo",Kartosuro,Solo,rumah,350.0,600.0,5.0,3.0,1.0
https://www.rumah123.com/properti/surakarta-serengan/rumah-dijual-di-solo-dekat-pasar-kembang-hos41418155/,2730000000.0,Rumah Dijual di Solo Dekat Pasar Kembang,"Serengan, Surakarta",Serengan,Surakarta,rumah,462.0,197.0,5.0,3.0,1.0
https://www.rumah123.com/properti/sragen-sragen/rumah-dijual-di-sragen-sehat-dan-nyaman-cluster-exclusive-masjid-fasilitas-lengkap-10-menit-ke-pintu-toll-sragen-hos41384413/,378000000.0,Rumah Dijual di Sragen | Sehat dan Nyaman Cluster Exclusive + Masjid + Fasilitas Lengkap + 10 Menit ke Pintu Toll Sragen,"Sragen, Sragen",Sragen,Sragen,rumah,80.0,36.0,2.0,1.0,1.0
https://www.rumah123.com/properti/sukoharjo-kartasura/rumah-dijual-di-solo-dekat-transmart-pabelan-hos41421011/,2550000000.0,Rumah Dijual di Solo Dekat Transmart Pabelan,"Kartasura, Sukoharjo",Kartasura,Sukoharjo,rumah,340.0,150.0,3.0,2.0,1.0
https://www.rumah123.com/properti/solo-kratonan/rumah-solo-dijual-area-kratonan-serengan-surakarta-hos41441354/,1600000000.0,"Rumah Solo Dijual, Area Kratonan, Serengan, Surakarta","Kratonan, Solo",Kratonan,Solo,rumah,190.0,136.0,3.0,2.0,1.0
https://www.rumah123.com/properti/solo-serengan/rumah-dijual-di-solo-dekat-pasar-gede-surakarta-hos41434457/,1600000000.0,"Rumah Dijual di Solo, Dekat Pasar Gede, Surakarta","Serengan, Solo",Serengan,Solo,rumah,190.0,136.0,3.0,2.0,
https://www.rumah123.com/properti/semarang-ngaliyan/rumah-1-lantai-shm-di-ngaliyan-hos41600832/,685000000.0,Rumah 1 Lantai SHM di Ngaliyan,"Ngaliyan, Semarang",Ngaliyan,Semarang,rumah,125.0,63.0,2.0,1.0,2.0
https://www.rumah123.com/properti/semarang-candisari/rumah-di-daerah-candisari-semarang-tt-4846-hos13245299/,11000000000.0,"Rumah di Daerah Candisari , Semarang Tt 4846","Candisari, Semarang",Candisari,Semarang,rumah,800.0,1200.0,4.0,4.0,4.0
https://www.rumah123.com/properti/semarang-semarang-timur/rumah-di-brigjend-katamso-semarang-tt-si-5273-hos14363353/,22500000000.0,"Rumah di Brigjend Katamso, Semarang Tt Si 5273","Semarang Timur, Semarang",Semarang Timur,Semarang,rumah,662.0,600.0,8.0,3.0,1.0
https://www.rumah123.com/properti/magelang-mungkit/rumah-minimalis-1-lantai-di-mungkid-70-m-ke-jalan-raya-jogjasemarang-hos40806582/,1000000000.0,Rumah Minimalis 1 Lantai di Mungkid - 70 M ke Jalan Raya Jogja-Semarang,"Mungkit, Magelang",Mungkit,Magelang,rumah,380.0,200.0,4.0,1.0,4.0
https://www.rumah123.com/properti/semarang-semarang-tengah/rumah-shm-di-semarang-tengah1-34-lantai-hos41124212/,8900000000.0,"Rumah, SHM, di Semarang Tengah,1 3/4 Lantai","Semarang Tengah, Semarang",Semarang Tengah,Semarang,rumah,335.0,225.0,6.0,4.0,2.0
https://www.rumah123.com/properti/semarang-plamongan/rumah-1-lantai-shm-di-plamongan-hos41122357/,725000000.0,"Rumah, 1 Lantai, SHM, di Plamongan,Jasmine Park","Plamongan, Semarang",Plamongan,Semarang,rumah,136.0,68.0,2.0,1.0,1.0
https://www.rumah123.com/properti/semarang-gajah-mungkur/rumah-tengah-kota-semarang-di-jl-tampomas-semarang-hos18057708/,2500000000.0,Rumah Tengah Kota Semarang di Tampomalo90,"Gajah Mungkur, Semarang",Gajah Mungkur,Semarang,rumah,243.0,230.0,5.0,5.0,1.0
https://www.rumah123.com/properti/purwodadi-purwodadi/rumah-bebas-banjir-hos41308491/,2000000000.0,Rumah Bagus dan Bebas Banjir di Lingkungan Strategis,"Purwodadi, Purwodadi",Purwodadi,Purwodadi,rumah,376.0,400.0,6.0,4.0,3.0
https://www.rumah123.com/properti/semarang-srondol/rumah-dijual-srondol-semarang-lokasi-strategis-hos40911630/,1000000000.0,"Rumah Dijual Srondol Semarang, Lokasi Strategis","Srondol, Semarang",Srondol,Semarang,rumah,116.0,90.0,2.0,2.0,1.0
https://www.rumah123.com/properti/salatiga-salatiga/rumah-di-salatiga-tt-8643-hos41361776/,2300000000.0,Rumah di Salatiga ( Tt 8643 ),"Salatiga, Salatiga",Salatiga,Salatiga,rumah,300.0,250.0,6.0,4.0,2.0
https://www.rumah123.com/properti/semarang-tembalang/rumah-exclusive-akses-tol-banyumanik-undip-hos39967453/,1400000000.0,Rumah Exclusive Akses Tol Banyumanik Undip,"Tembalang, Semarang",Tembalang,Semarang,rumah,105.0,90.0,3.0,2.0,1.0
https://www.rumah123.com/properti/semarang-tembalang/runah-graha-wahid-lokasi-strategis-murah-dijual-cepat-hos40334655/,1550000000.0,Rumah Graha Wahid Lokasi Strategis Murah Dijual Cepat,"Tembalang, Semarang",Tembalang,Semarang,rumah,199.0,120.0,4.0,3.0,2.0
https://www.rumah123.com/properti/semarang-semarang-barat/rumah-di-puri-mediterania-semarang-vn-tt-8274-hos40271440/,1600000000.0,"Rumah di Puri Mediterania , Semarang ( Vn Tt 8274 )","Semarang Barat, Semarang",Semarang Barat,Semarang,rumah,144.0,145.0,3.0,2.0,
https://www.rumah123.com/properti/semarang-tembalang/rumah-mewah-dengan-kolam-renang-di-bulusan-tembalang-semarang-hos41144896/,5500000000.0,Rumah Mewah Semi Furnished Ada Kolam Renang di Bulusan Tembalang,"Tembalang, Semarang",Tembalang,Semarang,rumah,575.0,500.0,7.0,4.0,1.0
https://www.rumah123.com/properti/semarang-banyumanik/rumah-2-lantai-ada-view-di-gombel-semarang-selatan-hos39129601/,12000000000.0,Rumah 2 Lantai Ada View Di Gombel Semarang Selatan,"Banyumanik, Semarang",Banyumanik,Semarang,rumah,1188.0,1000.0,6.0,5.0,7.0
https://www.rumah123.com/properti/semarang-banyumanik/rumah-di-bukit-sari-ngesrep-banyumanik-semarang-hos41547980/,2000000000.0,"Rumah 2 Lantai di Bukit Sari, Murah","Banyumanik, Semarang",Banyumanik,Semarang,rumah,210.0,269.0,4.0,3.0,2.0
https://www.rumah123.com/properti/klaten-ngawen/rumah-klaten-dijual-dekat-matahari-klaten-hos41320354/,2000000000.0,Rumah Klaten Dijual Dekat Matahari Klaten,"Ngawen, Klaten",Ngawen,Klaten,rumah,900.0,200.0,2.0,2.0,2.0
https://www.rumah123.com/properti/solo-kartosuro/rumah-dijual-di-kartasura-dekat-ums-hos41325332/,750000000.0,Rumah Dijual di Kartasura Dekat Ums,"Kartosuro, Solo",Kartosuro,Solo,rumah,84.0,140.0,4.0,3.0,1.0
https://www.rumah123.com/properti/semarang-semarang-selatan/rumah-bagus-pembayaran-mudah-di-pudakpayung-semarang-hos41543457/,1800000000.0,Rumah Bagus Pembayaran Mudah di Pudakpayung Semarang,"Semarang Selatan, Semarang",Semarang Selatan,Semarang,rumah,297.0,290.0,4.0,2.0,2.0
https://www.rumah123.com/properti/semarang-gajah-mungkur/dijual-rumah-murah-di-jl-menoreh-semarang-hos41395268/,4300000000.0,Dijual Rumah Bagus Murah di Jl Menoreh Sampangan.semarang,"Gajah Mungkur, Semarang",Gajah Mungkur,Semarang,rumah,590.0,350.0,5.0,3.0,4.0
https://www.rumah123.com/properti/surakarta-serengan/rumah-lelang-permata-bank-serengan-kota-surakarta-hos19484261/,4340000000.0,"Rumah Lelang Permata Bank Serengan, Kota Surakarta","Serengan, Surakarta",Serengan,Surakarta,rumah,489.0,541.0,1.0,1.0,
https://www.rumah123.com/properti/semarang-ngaliyan/rumah-tinggal-perum-kalasan-residence-hos38835218/,736000000.0,Rumah Tinggal Perum Kalasan Residence,"Ngaliyan, Semarang",Ngaliyan,Semarang,rumah,194.0,58.0,,,
https://www.rumah123.com/properti/banyumas-purwokerto-timur/rumah-tinggal-perumahan-graha-timur-8-hos38996584/,1150000000.0,Rumah Tinggal Perumahan Graha Timur 8,"Purwokerto Timur, Banyumas",Purwokerto Timur,Banyumas,rumah,94.0,36.0,,,
https://www.rumah123.com/properti/salatiga-argomulyo/rumah-1-lantai-shm-di-argomulyo-bebas-banjir-view-pegunungan-hos41579148/,450000000.0,"Rumah, 1 Lantai, SHM, di Argomulyo, Bebas Banjir, View Pegunungan","Argomulyo, Salatiga",Argomulyo,Salatiga,rumah,41.0,84.0,2.0,1.0,1.0
https://www.rumah123.com/properti/semarang-gayamsari/rumah-bagus-unfurnished-shm-siap-huni-di-sendangsari-semarang-hos19087775/,450000000.0,Rumah Bagus Unfurnished SHM Siap Huni di Sendangsari Semarang,"Gayamsari, Semarang",Gayamsari,Semarang,rumah,140.0,80.0,3.0,1.0,1.0
https://www.rumah123.com/properti/semarang-semarang-barat/rumah-di-sri-rejeki-semarang-barat-si-3504-hos41065251/,1350000000.0,"Rumah di Sri Rejeki , Semarang Barat ( Si 3504 )","Semarang Barat, Semarang",Semarang Barat,Semarang,rumah,241.0,200.0,4.0,2.0,2.0
https://www.rumah123.com/properti/semarang-banyumanik/rumah-mewah-2-lantai-banyumanik-semarang-ada-kolam-renang-shm-dekat-tol-hos41380819/,1140000000.0,Rumah Mewah 2 Lantai Banyumanik Semarang - Ada Kolam Renang (Shm) - Dekat Tol,"Banyumanik, Semarang",Banyumanik,Semarang,rumah,75.0,104.0,3.0,2.0,1.0
https://www.rumah123.com/properti/magelang-borobudur/rumah-semi-etnik-lokasi-strategis-kawasan-wisata-borobudur-magelang-hos41433252/,600000000.0,Rumah Semi Etnik Lokasi Strategis Kawasan Wisata Borobudur Magelang,"Borobudur, Magelang",Borobudur,Magelang,rumah,116.0,65.0,3.0,2.0,
https://www.rumah123.com/properti/salatiga-salatiga/rumah-bagus-di-dukuh-salatiga-jawa-tengah-hos41444810/,5000000000.0,"Rumah Bagus di Dukuh, Salatiga, Jawa Tengah","Salatiga, Salatiga",Salatiga,Salatiga,rumah,1439.0,360.0,6.0,4.0,
https://www.rumah123.com/properti/surakarta-banjarsari/rumah-murah-aset-bsi-di-surakarta-jawa-tengah-hos41433782/,1970000000.0,"Rumah Murah Aset Bsi di Surakarta, Jawa Tengah","Banjarsari, Surakarta",Banjarsari,Surakarta,rumah,595.0,686.0,,,
https://www.rumah123.com/properti/semarang-tembalang/rumah-murah-aset-bsi-di-semarang-jawa-tengah-hos41433770/,5200000000.0,"Rumah Murah Aset Bsi di Semarang, Jawa Tengah","Tembalang, Semarang",Tembalang,Semarang,rumah,646.0,221.0,,,
https://www.rumah123.com/properti/purbalingga-bojongsari/rumah-dijual-bojong-sari-hos41372607/,833000000.0,Rumah Dijual Bojong Sari,"Bojongsari, Purbalingga",Bojongsari,Purbalingga,rumah,117.0,45.0,,,
https://www.rumah123.com/properti/surakarta-jebres/rumah-dijual-jebres-hos41372263/,305000000.0,Rumah Dijual Jebres.,"Jebres, Surakarta",Jebres,Surakarta,rumah,150.0,110.0,2.0,1.0,
https://www.rumah123.com/properti/sukoharjo-kartasura/rumah-dijual-kartasura-hos41372262/,1440000000.0,Rumah Dijual Kartasura,"Kartasura, Sukoharjo",Kartasura,Sukoharjo,rumah,182.0,106.0,4.0,4.0,
https://www.rumah123.com/properti/ambarawa-ambarawa/rumah-dijual-ambarawa-hos41377120/,208000000.0,Rumah Dijual Ambarawa,"Ambarawa, Ambarawa",Ambarawa,Ambarawa,rumah,204.0,135.0,2.0,1.0,
https://www.rumah123.com/properti/klaten-pedan/rumah-dijual-pedan-hos41372141/,579000000.0,Rumah Dijual Pedan,"Pedan, Klaten",Pedan,Klaten,rumah,670.0,239.0,,,
https://www.rumah123.com/properti/klaten-pedan/rumah-dijual-pedan-hos41372140/,774000000.0,Rumah Dijual Pedan,"Pedan, Klaten",Pedan,Klaten,rumah,600.0,455.0,3.0,1.0,
https://www.rumah123.com/properti/karanganyar-tasikmadu/rumah-dijual-tasikmadu-hos41372139/,180000000.0,Rumah Dijual Tasikmadu,"Tasikmadu, Karanganyar",Tasikmadu,Karanganyar,rumah,84.0,70.0,2.0,1.0,
https://www.rumah123.com/properti/karanganyar-tasikmadu/rumah-dijual-tasikmadu-hos41372138/,215000000.0,Rumah Dijual Tasikmadu,"Tasikmadu, Karanganyar",Tasikmadu,Karanganyar,rumah,80.0,36.0,2.0,1.0,
https://www.rumah123.com/properti/karanganyar-mojogedang/rumah-dijual-mojogedang-hos41372137/,348000000.0,Rumah Dijual Mojogedang,"Mojogedang, Karanganyar",Mojogedang,Karanganyar,rumah,1278.0,204.0,3.0,2.0,
https://www.rumah123.com/properti/boyolali-mojosongo/rumah-dijual-mojosongo-hos41372136/,270000000.0,Rumah Dijual Mojosongo.,"Mojosongo, Boyolali",Mojosongo,Boyolali,rumah,69.0,32.0,2.0,1.0,
https://www.rumah123.com/properti/blora-kedungtuban/rumah-dijual-kedungtuban-hos41372135/,745000000.0,Rumah Dijual Kedungtuban,"Kedungtuban, Blora",Kedungtuban,Blora,rumah,1900.0,256.0,,,
https://www.rumah123.com/properti/semarang-semarang-barat/mewah-siap-huni-dekat-ke-binus-dan-bandara-hos41371912/,12000000000.0,Mewah Murah American Classic Tengah Kota Semarang !,"Semarang Barat, Semarang",Semarang Barat,Semarang,rumah,598.0,900.0,8.0,8.0,4.0
https://www.rumah123.com/properti/semarang-mijen/rumah-dekat-jalan-raya-jatisari-semarang-hos41571618/,735000000.0,Rumah Dekat Jalan Raya Jatisari Semarang,"Mijen, Semarang",Mijen,Semarang,rumah,140.0,100.0,3.0,1.0,3.0
https://www.rumah123.com/properti/semarang-bsb-city/bonus-furnished-rumah-forest-hill-citraland-bsb-city-hos19491555/,950000000.0,Bonus Furnished Rumah Forest Hill Citraland Bsb City,"BSB City, Semarang",BSB City,Semarang,rumah,120.0,48.0,2.0,1.0,2.0
https://www.rumah123.com/properti/semarang-bsb-city/include-furnished-kolam-renang-rumah-mewah-puri-arga-golf-hos40425805/,11000000000.0,Include furnished + kolam renang rumah mewah PURI ARGA GOLF,"BSB City, Semarang",BSB City,Semarang,rumah,450.0,335.0,5.0,5.0,5.0
https://www.rumah123.com/properti/solo-colomadu/rumah-konsep-villa-ala-bali-area-colomadu-hos41483203/,14500000000.0,Rumah Konsep Villa Ala Bali Area Colomadu,"Colomadu, Solo",Colomadu,Solo,rumah,2000.0,1000.0,4.0,4.0,5.0
https://www.rumah123.com/properti/semarang-ngaliyan/rumah-hook-dalam-cluster-ngaliyan-dekat-tol-dan-kawasan-industri-hos41564207/,775000000.0,Rumah Hook Dalam Cluster Ngaliyan Dekat Tol dan Kawasan Industri,"Ngaliyan, Semarang",Ngaliyan,Semarang,rumah,120.0,50.0,2.0,1.0,1.0
https://www.rumah123.com/properti/semarang-banyumanik/rumah-bagus-di-sawunggaling-timur-semarang-hos40341617/,1450000000.0,Rumah Bagus di Sawunggaling Timur Semarang,"Banyumanik, Semarang",Banyumanik,Semarang,rumah,240.0,190.0,4.0,2.0,
https://www.rumah123.com/properti/semarang-bsb-city/murah-banget-nih-rumah-di-naraya-bsb-lokasi-di-boulevard-include-furnished-hos16013255/,2400000000.0,Murah Banget Nih Rumah di Naraya Bsb Lokasi di Boulevard Include Furnished,"BSB City, Semarang",BSB City,Semarang,rumah,177.0,135.0,3.0,3.0,2.0
https://www.rumah123.com/properti/boyolali-boyolali-kota/rumah-dijual-murah-boyolali-di-pulisen-boyolali-kota-3-menit-dari-kopi-mujur-boyolali-hos41195739/,675000000.0,Rumah Dijual Murah Boyolali di Pulisen Boyolali Kota 3 Menit Dari Kopi Mujur Boyolali,"Boyolali Kota, Boyolali",Boyolali Kota,Boyolali,rumah,243.0,150.0,4.0,2.0,1.0
https://www.rumah123.com/properti/semarang-sekayu/rumah-di-taman-beringin-semarang-tengah-hos39375555/,10000000000.0,Rumah di Taman Beringin Semarang Tengah,"Sekayu, Semarang",Sekayu,Semarang,rumah,735.0,,,,
https://www.rumah123.com/properti/semarang-candi-golf/rumah-mewah-cornwall-di-cluster-royalle-candi-golf-semarang-view-bukit-hos39875336/,8000000000.0,Rumah Mewah Cornwall Di Cluster Royalle Candi Golf Semarang View Bukit,"Candi Golf, Semarang",Candi Golf,Semarang,rumah,308.0,328.0,4.0,4.0,3.0
https://www.rumah123.com/properti/cilacap-cilacap/rumah-mewah-pinggir-jalan-provinsi-cocok-usaha-investasi-hos41519840/,1600000000.0,Rumah Mewah Pinggir Jalan Provinsi - Cocok Usaha / Investasi,"Cilacap, Cilacap",Cilacap,Cilacap,rumah,320.0,463.0,4.0,4.0,1.0
https://www.rumah123.com/properti/solo-banjarsari/rumah-mewah-harga-affordable-di-adisumarmo-regency-colomadu-hos41283637/,849000000.0,Rumah Mewah Harga Affordable di Adisumarmo Regency Colomadu,"Banjarsari, Solo",Banjarsari,Solo,rumah,83.0,150.0,3.0,2.0,1.0
https://www.rumah123.com/properti/semarang-semarang-barat/jual-rumah-di-kota-semarang-tipe-48lt120m2-2-kamar-tidur-1-kamar-mandi-beranda-bali-payon-amartha-kota-semarang-hos39082690/,999000000.0,JUAL RUMAH DI KOTA SEMARANG | TIPE 48-LT.120m2 ( 2 kamar tidur + 1 kamar mandi ) | BERANDA BALI PAYON AMARTHA KOTA SEMARANG,"Semarang Barat, Semarang",Semarang Barat,Semarang,rumah,120.0,48.0,2.0,1.0,2.0
