price_in_rp,city,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,garages,floors,rasio_tanah_bangunan,total_ruangan,city_encoded
1500000000.0, Jakarta Selatan,4.0,2.0,133.0,180.0,0.0,0.0,2.0,0.7388888888888889,6.0,5
2550000000.0, Jakarta Timur,4.0,3.0,145.0,125.0,2.0,2.0,2.0,1.16,7.0,6
2050000000.0, Jakarta Barat,3.0,2.0,90.0,100.0,0.0,0.0,2.0,0.9,5.0,3
725000000.0, Jakarta Utara,2.0,2.0,34.0,64.0,1.0,0.0,3.0,0.53125,4.0,7
1050000000.0, Jakarta Timur,3.0,2.0,56.0,70.0,1.0,0.0,1.0,0.8,5.0,6
1050000000.0, Jakarta Timur,3.0,2.0,56.0,70.0,1.0,0.0,1.0,0.8,5.0,6
919000000.0, Jakarta Timur,3.0,2.0,69.0,60.0,1.0,0.0,1.0,1.15,5.0,6
1500000000.0, Jakarta Barat,2.0,3.0,45.0,90.0,0.0,0.0,3.0,0.5,5.0,3
2300000000.0, Jakarta Barat,2.0,3.0,110.0,220.0,3.0,0.0,3.0,0.5,5.0,3
3200000000.0, Jakarta Barat,5.0,4.0,96.0,215.0,3.0,0.0,3.0,0.44651162790697674,9.0,3
2500000000.0, Jakarta Barat,3.0,2.0,150.0,146.0,1.0,1.0,2.0,1.0273972602739727,5.0,3
3800000000.0, Jakarta Barat,3.0,2.0,196.0,156.0,4.0,0.0,1.0,1.2564102564102564,5.0,3
7500000000.0, Jakarta Barat,5.0,4.0,370.0,400.0,2.0,1.0,2.0,0.925,9.0,3
3480000000.0, Jakarta Barat,4.0,3.0,144.0,200.0,1.0,1.0,2.0,0.72,7.0,3
3950000000.0, Jakarta Selatan,4.0,3.0,208.0,250.0,0.0,0.0,2.0,0.832,7.0,5
4500000000.0, Jakarta Barat,4.0,3.0,162.0,200.0,1.0,1.0,2.0,0.81,7.0,3
3800000000.0, Jakarta Barat,3.0,3.0,248.0,188.0,1.0,1.0,1.0,1.3191489361702127,6.0,3
2500000000.0, Jakarta Barat,3.0,3.0,105.0,150.0,1.0,2.0,2.0,0.7,6.0,3
3770000000.0, Jakarta Selatan,3.0,1.0,121.0,120.0,1.0,0.0,2.0,1.0083333333333333,4.0,5
885000000.0, Jakarta Barat,4.0,1.0,48.0,96.0,0.0,0.0,2.0,0.5,5.0,3
6900000000.0, Jakarta Selatan,5.0,3.0,333.0,350.0,4.0,2.0,2.0,0.9514285714285714,8.0,5
4000000000.0, Jakarta Timur,5.0,3.0,296.0,296.0,0.0,0.0,1.0,1.0,8.0,6
3800000000.0, Jakarta Barat,13.0,15.0,119.0,170.0,2.0,0.0,2.0,0.7,28.0,3
2600000000.0, Jakarta Utara,4.0,3.0,77.0,220.0,2.0,0.0,3.0,0.35,7.0,7
2250000000.0, Jakarta Utara,6.0,3.0,115.0,200.0,2.0,0.0,3.0,0.575,9.0,7
6300000000.0, Jakarta Utara,3.0,2.0,130.0,400.0,0.0,0.0,1.0,0.325,5.0,7
3250000000.0, Jakarta Utara,1.0,1.0,178.0,100.0,0.0,1.0,1.0,1.78,2.0,7
3300000000.0, Jakarta Barat,3.0,2.0,90.0,150.0,1.0,0.0,2.0,0.6,5.0,3
4500000000.0, Jakarta Barat,4.0,4.0,270.0,500.0,2.0,2.0,2.0,0.54,8.0,3
5800000000.0, Jakarta Pusat,8.0,7.0,215.0,400.0,1.0,1.0,2.0,0.5375,15.0,4
1600000000.0, Jakarta Timur,4.0,3.0,68.0,100.0,0.0,2.0,3.0,0.68,7.0,6
2110000000.0, Jakarta Selatan,3.0,2.0,83.0,105.0,1.0,0.0,2.0,0.7904761904761904,5.0,5
4500000000.0, Jakarta Barat,3.0,3.0,144.0,350.0,2.0,0.0,3.0,0.4114285714285714,6.0,3
6500000000.0, Jakarta Timur,3.0,3.0,260.0,400.0,2.0,0.0,2.0,0.65,6.0,6
1370000000.0, Jakarta Barat,4.0,2.0,120.0,160.0,2.0,0.0,2.0,0.75,6.0,3
4100000000.0, Jakarta Selatan,4.0,4.0,108.0,220.0,1.0,1.0,3.0,0.4909090909090909,8.0,5
3900000000.0, Jakarta Selatan,4.0,4.0,195.0,165.0,2.0,0.0,2.0,1.1818181818181819,8.0,5
1550000000.0, Jakarta Timur,2.0,2.0,108.0,133.0,2.0,0.0,2.0,0.8120300751879699,4.0,6
3800000000.0, Jakarta Selatan,5.0,3.0,260.0,350.0,2.0,0.0,2.0,0.7428571428571429,8.0,5
3800000000.0, Jakarta Barat,4.0,3.0,220.0,250.0,1.0,1.0,2.0,0.88,7.0,3
565000000.0, Jakarta Timur,2.0,1.0,32.0,38.0,1.0,1.0,2.0,0.8421052631578947,3.0,6
3200000000.0, Jakarta Barat,6.0,4.0,150.0,200.0,3.0,0.0,2.0,0.75,10.0,3
3830000000.0, Tangerang,3.0,3.0,105.0,135.0,1.0,2.0,2.0,0.7777777777777778,6.0,8
5860000000.0, Tangerang,4.0,3.0,160.0,209.0,1.0,2.0,2.0,0.7655502392344498,7.0,8
3190000000.0, Tangerang,5.0,4.0,124.0,138.0,2.0,3.0,2.0,0.8985507246376812,9.0,8
3750000000.0, Tangerang,5.0,3.0,200.0,150.0,0.0,0.0,1.0,1.3333333333333333,8.0,8
5050000000.0, Tangerang,4.0,3.0,140.0,176.0,1.0,0.0,2.0,0.7954545454545454,7.0,8
6940000000.0, Tangerang,4.0,4.0,205.0,241.0,3.0,0.0,3.0,0.8506224066390041,8.0,8
4270000000.0, Tangerang,3.0,2.0,200.0,155.0,2.0,0.0,2.0,1.2903225806451613,5.0,8
4270000000.0, Tangerang,3.0,2.0,200.0,155.0,2.0,0.0,2.0,1.2903225806451613,5.0,8
3830000000.0, Tangerang,3.0,2.0,105.0,134.0,2.0,0.0,2.0,0.7835820895522388,5.0,8
3190000000.0, Tangerang,3.0,2.0,124.0,138.0,2.0,1.0,2.0,0.8985507246376812,5.0,8
7500000000.0, Tangerang,4.0,4.0,240.0,450.0,1.0,0.0,2.0,0.5333333333333333,8.0,8
7500000000.0, Tangerang,4.0,4.0,240.0,450.0,2.0,2.0,2.0,0.5333333333333333,8.0,8
3190000000.0, Tangerang,4.0,4.0,124.0,138.0,2.0,4.0,2.0,0.8985507246376812,8.0,8
3830000000.0, Tangerang,3.0,3.0,105.0,134.0,2.0,0.0,2.0,0.7835820895522388,6.0,8
3830000000.0, Tangerang,3.0,3.0,104.0,135.0,1.0,2.0,2.0,0.7703703703703704,6.0,8
3830000000.0, Tangerang,3.0,3.0,105.0,134.0,1.0,0.0,2.0,0.7835820895522388,6.0,8
5300000000.0, Tangerang,4.0,3.0,240.0,208.0,2.0,0.0,2.0,1.1538461538461537,7.0,8
4270000000.0, Tangerang,5.0,4.0,200.0,155.0,0.0,4.0,2.0,1.2903225806451613,9.0,8
5050000000.0, Tangerang,4.0,4.0,140.0,176.0,1.0,0.0,2.0,0.7954545454545454,8.0,8
3830000000.0, Tangerang,4.0,4.0,105.0,134.0,0.0,0.0,2.0,0.7835820895522388,8.0,8
6660000000.0, Tangerang,5.0,4.0,144.0,277.0,2.0,2.0,3.0,0.51985559566787,9.0,8
3830000000.0, Tangerang,3.0,3.0,105.0,134.0,1.0,2.0,2.0,0.7835820895522388,6.0,8
5860000000.0, Tangerang,4.0,3.0,160.0,209.0,1.0,0.0,2.0,0.7655502392344498,7.0,8
5050000000.0, Tangerang,4.0,3.0,140.0,176.0,1.0,2.0,2.0,0.7954545454545454,7.0,8
5860000000.0, Tangerang,4.0,3.0,160.0,209.0,1.0,2.0,2.0,0.7655502392344498,7.0,8
5050000000.0, Tangerang,4.0,3.0,140.0,176.0,1.0,2.0,2.0,0.7954545454545454,7.0,8
5860000000.0, Tangerang,5.0,4.0,160.0,209.0,3.0,4.0,2.0,0.7655502392344498,9.0,8
3830000000.0, Tangerang,4.0,3.0,105.0,134.0,2.0,0.0,2.0,0.7835820895522388,7.0,8
5050000000.0, Tangerang,5.0,4.0,140.0,176.0,2.0,3.0,2.0,0.7954545454545454,9.0,8
3830000000.0, Tangerang,4.0,4.0,105.0,134.0,0.0,0.0,1.0,0.7835820895522388,8.0,8
4440000000.0, Tangerang,5.0,6.0,108.0,195.0,2.0,2.0,3.0,0.5538461538461539,11.0,8
4270000000.0, Tangerang,4.0,3.0,200.0,155.0,2.0,2.0,2.0,1.2903225806451613,7.0,8
3830000000.0, Tangerang,3.0,3.0,105.0,135.0,1.0,2.0,2.0,0.7777777777777778,6.0,8
1320000000.0, Tangerang,6.0,2.0,91.0,170.0,1.0,1.0,2.0,0.5352941176470588,8.0,8
5860000000.0, Tangerang,4.0,4.0,160.0,209.0,1.0,2.0,2.0,0.7655502392344498,8.0,8
3830000000.0, Tangerang,3.0,3.0,105.0,135.0,1.0,2.0,2.0,0.7777777777777778,6.0,8
5050000000.0, Tangerang,4.0,3.0,140.0,176.0,1.0,2.0,2.0,0.7954545454545454,7.0,8
3830000000.0, Tangerang,3.0,2.0,105.0,134.0,2.0,0.0,2.0,0.7835820895522388,5.0,8
5050000000.0, Tangerang,4.0,3.0,140.0,176.0,2.0,0.0,1.0,0.7954545454545454,7.0,8
5860000000.0, Tangerang,4.0,3.0,160.0,209.0,0.0,0.0,1.0,0.7655502392344498,7.0,8
1200000000.0, Tangerang,2.0,1.0,50.0,63.0,1.0,0.0,2.0,0.7936507936507936,3.0,8
6630000000.0, Tangerang,4.0,4.0,205.0,241.0,3.0,0.0,3.0,0.8506224066390041,8.0,8
4980000000.0, Tangerang,5.0,4.0,200.0,193.0,2.0,4.0,2.0,1.0362694300518134,9.0,8
3190000000.0, Tangerang,3.0,2.0,128.0,138.0,2.0,2.0,2.0,0.927536231884058,5.0,8
4270000000.0, Tangerang,6.0,7.0,200.0,155.0,2.0,2.0,2.0,1.2903225806451613,13.0,8
5860000000.0, Tangerang,4.0,3.0,160.0,209.0,1.0,2.0,1.0,0.7655502392344498,7.0,8
3830000000.0, Tangerang,2.0,2.0,105.0,134.0,2.0,0.0,2.0,0.7835820895522388,4.0,8
3830000000.0, Tangerang,3.0,3.0,105.0,135.0,1.0,0.0,2.0,0.7777777777777778,6.0,8
1200000000.0, Tangerang,3.0,2.0,80.0,80.0,1.0,0.0,2.0,1.0,5.0,8
1320000000.0, Tangerang,6.0,2.0,91.0,170.0,0.0,1.0,2.0,0.5352941176470588,8.0,8
1800000000.0, Tangerang,3.0,2.0,144.0,180.0,0.0,1.0,1.0,0.8,5.0,8
1530000000.0, Tangerang,2.0,2.0,90.0,95.0,1.0,0.0,2.0,0.9473684210526315,4.0,8
6660000000.0, Tangerang,5.0,4.0,144.0,277.0,1.0,0.0,3.0,0.51985559566787,9.0,8
2690000000.0, Tangerang,3.0,2.0,170.0,110.0,1.0,1.0,2.0,1.5454545454545454,5.0,8
3190000000.0, Tangerang,3.0,2.0,124.0,138.0,1.0,2.0,2.0,0.8985507246376812,5.0,8
3500000000.0, Tangerang,3.0,3.0,144.0,200.0,2.0,0.0,2.0,0.72,6.0,8
2600000000.0, Tangerang,4.0,3.0,117.0,177.0,1.0,0.0,2.0,0.6610169491525424,7.0,8
3830000000.0, Tangerang,3.0,3.0,105.0,134.0,1.0,0.0,2.0,0.7835820895522388,6.0,8
4980000000.0, Tangerang,4.0,3.0,200.0,193.0,2.0,0.0,2.0,1.0362694300518134,7.0,8
4270000000.0, Tangerang,4.0,3.0,200.0,155.0,2.0,0.0,2.0,1.2903225806451613,7.0,8
5350000000.0, Tangerang,6.0,6.0,126.0,231.0,0.0,2.0,3.0,0.5454545454545454,12.0,8
6660000000.0, Tangerang,5.0,4.0,144.0,277.0,1.0,2.0,3.0,0.51985559566787,9.0,8
2800000000.0, Tangerang,4.0,4.0,157.0,270.0,0.0,1.0,2.0,0.5814814814814815,8.0,8
4440000000.0, Tangerang,4.0,3.0,108.0,195.0,1.0,2.0,3.0,0.5538461538461539,7.0,8
4440000000.0, Tangerang,5.0,4.0,108.0,195.0,2.0,4.0,2.0,0.5538461538461539,9.0,8
6660000000.0, Tangerang,5.0,4.0,144.0,277.0,1.0,2.0,3.0,0.51985559566787,9.0,8
3830000000.0, Tangerang,5.0,4.0,105.0,135.0,2.0,4.0,2.0,0.7777777777777778,9.0,8
7670000000.0, Tangerang,4.0,4.0,230.0,540.0,2.0,2.0,2.0,0.42592592592592593,8.0,8
1860000000.0, Tangerang,3.0,3.0,144.0,100.0,1.0,1.0,1.0,1.44,6.0,8
1680000000.0, Tangerang,3.0,2.0,76.0,67.0,1.0,1.0,2.0,1.1343283582089552,5.0,8
3190000000.0, Tangerang,3.0,2.0,124.0,138.0,1.0,0.0,2.0,0.8985507246376812,5.0,8
4270000000.0, Tangerang,4.0,3.0,200.0,155.0,1.0,1.0,2.0,1.2903225806451613,7.0,8
3760000000.0, Tangerang,3.0,3.0,105.0,134.0,2.0,0.0,2.0,0.7835820895522388,6.0,8
960000000.0, Tangerang,3.0,1.0,103.0,90.0,1.0,1.0,1.0,1.1444444444444444,4.0,8
5050000000.0, Tangerang,4.0,3.0,140.0,176.0,1.0,2.0,2.0,0.7954545454545454,7.0,8
6660000000.0, Tangerang,5.0,4.0,144.0,277.0,1.0,2.0,3.0,0.51985559566787,9.0,8
3710000000.0, Tangerang,5.0,4.0,105.0,134.0,0.0,2.0,2.0,0.7835820895522388,9.0,8
3190000000.0, Tangerang,4.0,4.0,124.0,138.0,2.0,3.0,2.0,0.8985507246376812,8.0,8
5100000000.0, Tangerang,4.0,5.0,205.0,183.0,2.0,5.0,2.0,1.1202185792349726,9.0,8
3250000000.0, Tangerang,3.0,2.0,200.0,160.0,0.0,0.0,1.0,1.25,5.0,8
6650000000.0, Tangerang,4.0,4.0,200.0,250.0,2.0,0.0,2.0,0.8,8.0,8
5350000000.0, Tangerang,4.0,3.0,126.0,231.0,1.0,2.0,3.0,0.5454545454545454,7.0,8
6660000000.0, Tangerang,5.0,4.0,144.0,277.0,1.0,2.0,3.0,0.51985559566787,9.0,8
7500000000.0, Tangerang,4.0,4.0,240.0,450.0,0.0,0.0,1.0,0.5333333333333333,8.0,8
3830000000.0, Tangerang,3.0,3.0,105.0,134.0,2.0,0.0,2.0,0.7835820895522388,6.0,8
4440000000.0, Tangerang,5.0,4.0,108.0,195.0,0.0,2.0,3.0,0.5538461538461539,9.0,8
4500000000.0, Tangerang,4.0,3.0,200.0,240.0,2.0,0.0,2.0,0.8333333333333334,7.0,8
5500000000.0, Tangerang,4.0,4.0,280.0,360.0,2.0,2.0,2.0,0.7777777777777778,8.0,8
3830000000.0, Tangerang,4.0,3.0,105.0,135.0,2.0,0.0,2.0,0.7777777777777778,7.0,8
3190000000.0, Tangerang,4.0,4.0,124.0,138.0,2.0,0.0,2.0,0.8985507246376812,8.0,8
3830000000.0, Tangerang,3.0,3.0,105.0,135.0,1.0,0.0,2.0,0.7777777777777778,6.0,8
5860000000.0, Tangerang,4.0,3.0,160.0,209.0,2.0,0.0,2.0,0.7655502392344498,7.0,8
5050000000.0, Tangerang,4.0,3.0,140.0,176.0,2.0,0.0,2.0,0.7954545454545454,7.0,8
5000000000.0, Tangerang,3.0,3.0,250.0,300.0,2.0,0.0,2.0,0.8333333333333334,6.0,8
2200000000.0, Tangerang,3.0,1.0,136.0,110.0,0.0,2.0,2.0,1.2363636363636363,4.0,8
2300000000.0, Tangerang,3.0,2.0,102.0,125.0,1.0,0.0,2.0,0.816,5.0,8
2390000000.0, Tangerang,3.0,2.0,102.0,111.0,1.0,0.0,2.0,0.918918918918919,5.0,8
7650000000.0, Tangerang,4.0,3.0,224.0,340.0,3.0,3.0,2.0,0.6588235294117647,7.0,8
3200000000.0, Tangerang,3.0,3.0,152.0,140.0,2.0,0.0,2.0,1.0857142857142856,6.0,8
3800000000.0, Tangerang,4.0,2.0,250.0,180.0,2.0,0.0,2.0,1.3888888888888888,6.0,8
7500000000.0, Tangerang,4.0,4.0,240.0,460.0,1.0,1.0,2.0,0.5217391304347826,8.0,8
2960000000.0, Tangerang,4.0,3.0,96.0,116.0,2.0,0.0,2.0,0.8275862068965517,7.0,8
5050000000.0, Tangerang,4.0,3.0,140.0,176.0,1.0,2.0,2.0,0.7954545454545454,7.0,8
7100000000.0, Tangerang,4.0,3.0,216.0,283.0,2.0,1.0,2.0,0.7632508833922261,7.0,8
2700000000.0, Tangerang,3.0,3.0,84.0,128.0,2.0,2.0,3.0,0.65625,6.0,8
1440000000.0, Tangerang,4.0,2.0,96.0,110.0,0.0,1.0,2.0,0.8727272727272727,6.0,8
2400000000.0, Tangerang,3.0,2.0,161.0,200.0,1.0,1.0,2.0,0.805,5.0,8
7100000000.0, Tangerang,4.0,3.0,214.0,230.0,2.0,1.0,2.0,0.9304347826086956,7.0,8
1060000000.0, Tangerang,4.0,3.0,106.0,151.0,1.0,1.0,2.0,0.7019867549668874,7.0,8
2220000000.0, Tangerang,3.0,3.0,120.0,130.0,0.0,1.0,2.0,0.9230769230769231,6.0,8
889000000.0, Tangerang,2.0,1.0,72.0,41.0,1.0,1.0,1.0,1.7560975609756098,3.0,8
1440000000.0, Tangerang,4.0,2.0,96.0,110.0,1.0,1.0,2.0,0.8727272727272727,6.0,8
4800000000.0, Tangerang,3.0,3.0,180.0,217.0,2.0,0.0,2.0,0.8294930875576036,6.0,8
4800000000.0, Tangerang,3.0,3.0,180.0,257.0,2.0,0.0,2.0,0.7003891050583657,6.0,8
1440000000.0, Tangerang,2.0,2.0,120.0,102.0,1.0,1.0,1.0,1.1764705882352942,4.0,8
1320000000.0, Tangerang,6.0,2.0,91.0,170.0,1.0,1.0,2.0,0.5352941176470588,8.0,8
650000000.0, Tangerang,2.0,1.0,72.0,36.0,1.0,0.0,1.0,2.0,3.0,8
6930000000.0, Tangerang,4.0,4.0,216.0,283.0,2.0,0.0,2.0,0.7632508833922261,8.0,8
2320000000.0, Tangerang,5.0,4.0,120.0,126.0,2.0,2.0,2.0,0.9523809523809523,9.0,8
2220000000.0, Tangerang,3.0,3.0,120.0,130.0,1.0,1.0,2.0,0.9230769230769231,6.0,8
1020000000.0, Tangerang,2.0,1.0,90.0,65.0,1.0,1.0,1.0,1.3846153846153846,3.0,8
2600000000.0, Tangerang,4.0,3.0,119.0,123.0,1.0,0.0,2.0,0.967479674796748,7.0,8
3300000000.0, Tangerang,4.0,3.0,162.0,154.0,1.0,1.0,2.0,1.051948051948052,7.0,8
3500000000.0, Tangerang,4.0,3.0,238.0,178.0,1.0,0.0,2.0,1.3370786516853932,7.0,8
2500000000.0, Tangerang,3.0,2.0,105.0,114.0,1.0,1.0,2.0,0.9210526315789473,5.0,8
4300000000.0, Tangerang,3.0,3.0,249.0,180.0,1.0,2.0,2.0,1.3833333333333333,6.0,8
5320000000.0, Tangerang,3.0,3.0,180.0,257.0,3.0,0.0,2.0,0.7003891050583657,6.0,8
1940000000.0, Tangerang,3.0,2.0,80.0,102.0,1.0,2.0,1.0,0.7843137254901961,5.0,8
3100000000.0, Tangerang,3.0,3.0,128.0,129.0,2.0,0.0,1.0,0.9922480620155039,6.0,8
4900000000.0, Tangerang,3.0,4.0,180.0,217.0,2.0,2.0,2.0,0.8294930875576036,7.0,8
2550000000.0, Tangerang,4.0,3.0,135.0,168.0,2.0,0.0,2.0,0.8035714285714286,7.0,8
2300000000.0, Tangerang,3.0,3.0,136.0,135.0,2.0,1.0,2.0,1.0074074074074073,6.0,8
1200000000.0, Tangerang,3.0,3.0,72.0,120.0,1.0,0.0,2.0,0.6,6.0,8
3700000000.0, Tangerang,3.0,2.0,233.0,135.0,1.0,1.0,2.0,1.7259259259259259,5.0,8
3800000000.0, Tangerang,4.0,4.0,182.0,180.0,2.0,1.0,2.0,1.011111111111111,8.0,8
2600000000.0, Tangerang,4.0,3.0,136.0,200.0,1.0,0.0,2.0,0.68,7.0,8
1950000000.0, Tangerang,3.0,2.0,105.0,107.0,0.0,0.0,2.0,0.9813084112149533,5.0,8
1550000000.0, Tangerang,3.0,2.0,90.0,65.0,1.0,0.0,2.0,1.3846153846153846,5.0,8
1280000000.0, Tangerang,3.0,2.0,52.0,60.0,1.0,0.0,2.0,0.8666666666666667,5.0,8
1600000000.0, Tangerang,3.0,2.0,72.0,84.0,1.0,0.0,2.0,0.8571428571428571,5.0,8
2800000000.0, Tangerang,4.0,4.0,152.0,225.0,1.0,0.0,2.0,0.6755555555555556,8.0,8
2950000000.0, Tangerang,3.0,2.0,162.0,159.0,1.0,1.0,2.0,1.0188679245283019,5.0,8
4540000000.0, Tangerang,4.0,3.0,153.0,196.0,1.0,1.0,2.0,0.7806122448979592,7.0,8
2900000000.0, Tangerang,4.0,2.0,136.0,200.0,0.0,0.0,2.0,0.68,6.0,8
3550000000.0, Tangerang,4.0,3.0,128.0,160.0,1.0,1.0,2.0,0.8,7.0,8
2000000000.0, Tangerang,3.0,3.0,108.0,105.0,1.0,0.0,2.0,1.0285714285714285,6.0,8
3400000000.0, Tangerang,3.0,3.0,120.0,116.0,2.0,0.0,2.0,1.0344827586206897,6.0,8
1850000000.0, Tangerang,3.0,2.0,72.0,77.0,1.0,0.0,2.0,0.935064935064935,5.0,8
2960000000.0, Tangerang,4.0,3.0,96.0,116.0,2.0,0.0,2.0,0.8275862068965517,7.0,8
2190000000.0, Tangerang,3.0,3.0,102.0,80.0,1.0,2.0,2.0,1.275,6.0,8
4100000000.0, Tangerang,3.0,3.0,128.0,200.0,1.0,0.0,2.0,0.64,6.0,8
3300000000.0, Tangerang,3.0,3.0,252.0,153.0,1.0,1.0,2.0,1.6470588235294117,6.0,8
7500000000.0, Tangerang,4.0,3.0,360.0,300.0,1.0,0.0,2.0,1.2,7.0,8
2000000000.0, Tangerang,3.0,2.0,84.0,90.0,2.0,0.0,3.0,0.9333333333333333,5.0,8
1940000000.0, Tangerang,3.0,3.0,80.0,102.0,1.0,0.0,2.0,0.7843137254901961,6.0,8
2270000000.0, Tangerang,3.0,3.0,96.0,120.0,2.0,0.0,2.0,0.8,6.0,8
1400000000.0, Tangerang,2.0,2.0,48.0,63.0,1.0,0.0,2.0,0.7619047619047619,4.0,8
3450000000.0, Tangerang,4.0,3.0,128.0,130.0,2.0,0.0,2.0,0.9846153846153847,7.0,8
3300000000.0, Tangerang,3.0,3.0,144.0,164.0,2.0,0.0,2.0,0.8780487804878049,6.0,8
3800000000.0, Tangerang,4.0,3.0,162.0,182.0,1.0,0.0,2.0,0.8901098901098901,7.0,8
4750000000.0, Tangerang,6.0,4.0,426.0,394.0,2.0,0.0,2.0,1.0812182741116751,10.0,8
3400000000.0, Tangerang,3.0,2.0,278.0,200.0,1.0,1.0,2.0,1.39,5.0,8
2450000000.0, Tangerang,3.0,3.0,160.0,240.0,2.0,0.0,2.0,0.6666666666666666,6.0,8
4900000000.0, Tangerang,3.0,3.0,180.0,217.0,2.0,0.0,2.0,0.8294930875576036,6.0,8
3100000000.0, Tangerang,3.0,3.0,128.0,129.0,0.0,0.0,2.0,0.9922480620155039,6.0,8
3500000000.0, Tangerang,4.0,3.0,128.0,160.0,1.0,1.0,2.0,0.8,7.0,8
5280000000.0, Tangerang,4.0,3.0,170.0,212.0,1.0,0.0,2.0,0.8018867924528302,7.0,8
2600000000.0, Tangerang,3.0,3.0,154.0,140.0,1.0,0.0,2.0,1.1,6.0,8
2200000000.0, Tangerang,4.0,4.0,157.0,148.0,1.0,0.0,2.0,1.0608108108108107,8.0,8
5800000000.0, Tangerang,4.0,3.0,303.0,300.0,2.0,2.0,2.0,1.01,7.0,8
3000000000.0, Tangerang,3.0,3.0,192.0,250.0,2.0,0.0,2.0,0.768,6.0,8
5100000000.0, Tangerang,3.0,3.0,180.0,257.0,3.0,0.0,2.0,0.7003891050583657,6.0,8
1460000000.0, Tangerang,2.0,2.0,48.0,63.0,1.0,0.0,2.0,0.7619047619047619,4.0,8
6930000000.0, Tangerang,4.0,3.0,216.0,283.0,2.0,1.0,2.0,0.7632508833922261,7.0,8
1950000000.0, Tangerang,3.0,3.0,96.0,150.0,1.0,0.0,2.0,0.64,6.0,8
1950000000.0, Tangerang,3.0,3.0,96.0,150.0,1.0,0.0,2.0,0.64,6.0,8
3500000000.0, Tangerang,4.0,3.0,144.0,212.0,1.0,0.0,2.0,0.6792452830188679,7.0,8
900000000.0, Tangerang,2.0,1.0,90.0,60.0,1.0,0.0,1.0,1.5,3.0,8
2600000000.0, Tangerang,4.0,3.0,136.0,200.0,1.0,0.0,2.0,0.68,7.0,8
755000000.0, Tangerang,3.0,2.0,78.0,60.0,1.0,0.0,2.0,1.3,5.0,8
785000000.0, Tangerang,3.0,2.0,85.0,60.0,1.0,0.0,2.0,1.4166666666666667,5.0,8
3550000000.0, Tangerang,4.0,3.0,128.0,160.0,1.0,0.0,2.0,0.8,7.0,8
2600000000.0, Tangerang,4.0,3.0,135.0,168.0,1.0,0.0,1.0,0.8035714285714286,7.0,8
3600000000.0, Tangerang,4.0,4.0,238.0,178.0,1.0,0.0,2.0,1.3370786516853932,8.0,8
4500000000.0, Tangerang,4.0,4.0,216.0,300.0,1.0,1.0,2.0,0.72,8.0,8
2600000000.0, Tangerang,3.0,3.0,136.0,200.0,2.0,2.0,2.0,0.68,6.0,8
3650000000.0, Tangerang,3.0,2.0,202.0,106.0,0.0,0.0,2.0,1.9056603773584906,5.0,8
1200000000.0, Tangerang,2.0,2.0,48.0,65.0,1.0,0.0,2.0,0.7384615384615385,4.0,8
3500000000.0, Tangerang,3.0,2.0,300.0,157.0,1.0,1.0,1.0,1.910828025477707,5.0,8
2100000000.0, Tangerang,3.0,2.0,119.0,97.0,2.0,0.0,2.0,1.2268041237113403,5.0,8
2720000000.0, Tangerang,3.0,2.0,144.0,250.0,1.0,1.0,2.0,0.576,5.0,8
2960000000.0, Tangerang,4.0,3.0,96.0,116.0,0.0,0.0,2.0,0.8275862068965517,7.0,8
5050000000.0, Tangerang,4.0,3.0,140.0,176.0,1.0,2.0,2.0,0.7954545454545454,7.0,8
5500000000.0, Tangerang,4.0,4.0,200.0,180.0,1.0,0.0,2.0,1.1111111111111112,8.0,8
3120000000.0, Tangerang,3.0,3.0,128.0,144.0,0.0,1.0,2.0,0.8888888888888888,6.0,8
2700000000.0, Tangerang,3.0,3.0,84.0,126.0,2.0,0.0,3.0,0.6666666666666666,6.0,8
1020000000.0, Tangerang,4.0,2.0,32.0,90.0,0.0,0.0,3.0,0.35555555555555557,6.0,8
4000000000.0, Tangerang,4.0,4.0,128.0,183.0,2.0,0.0,3.0,0.6994535519125683,8.0,8
7400000000.0, Tangerang,4.0,3.0,220.0,285.0,2.0,2.0,3.0,0.7719298245614035,7.0,8
1250000000.0, Tangerang,3.0,2.0,90.0,65.0,1.0,1.0,2.0,1.3846153846153846,5.0,8
1200000000.0, Tangerang,2.0,2.0,72.0,71.0,1.0,1.0,2.0,1.0140845070422535,4.0,8
3840000000.0, Tangerang,4.0,4.0,185.0,181.0,1.0,1.0,2.0,1.022099447513812,8.0,8
2800000000.0, Tangerang,4.0,4.0,157.0,270.0,1.0,1.0,2.0,0.5814814814814815,8.0,8
1000000000.0, Tangerang,3.0,3.0,63.0,83.0,2.0,2.0,2.0,0.7590361445783133,6.0,8
1700000000.0, Tangerang,3.0,2.0,60.0,73.0,1.0,0.0,2.0,0.821917808219178,5.0,8
1300000000.0, Tangerang,2.0,1.0,48.0,45.0,1.0,1.0,2.0,1.0666666666666667,3.0,8
1800000000.0, Tangerang,3.0,2.0,70.0,78.0,1.0,1.0,2.0,0.8974358974358975,5.0,8
599000000.0, Tangerang,3.0,2.0,70.0,50.0,1.0,2.0,2.0,1.4,5.0,8
3000000000.0, Tangerang,3.0,2.0,108.0,112.0,0.0,0.0,2.0,0.9642857142857143,5.0,8
3000000000.0, Tangerang,3.0,2.0,72.0,120.0,0.0,0.0,2.0,0.6,5.0,8
